"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"1545","Adam Janulewicz","549","0","Central-Eastern Europe","PL","1933","14","2","12","3","0","70","3","7","259","0","23","513646"
"1546","Ryan Kuczka","549","0","Carolina","US","1650","14","2","17","0","0","90","3","8","353","0","13","553874"
"1547","Luca Stolzenberg","549","0","DE-AT-CH","DE","1967","15","1","9","2","0","48","4","8","168","0","16","445918"
"1548","James Cannings","549","0","UK and I","GB","2216","19","1","18","0","0","122","3","7","305","0","13","540845"
"1549","Matt Cox","549","0","UK and I","GB","4527","14","0","5","0","0","21","1","4","83","0","22","74085"
"1550","Michael Guddatis","549","0","DE-AT-CH","DE","1595","15","0","28","0","0","91","4","8","499","0","24","478998"
"1551","Vince Lagadec","548","0","France","FR","2312","14","5","25","4","0","132","3","6","441","0","11","254886"
"1552","Nick Terrell","548","0","Carolina","US","1546","13","9","54","49","1","249","4","8","1201","1","14","557070"
"1553","Kristian Panitzsch","548","0","DE-AT-CH","DE","1738","12","1","9","0","0","59","4","8","181","0","13","395119"
"1554","David Virgot2","547","0","France","FR","1240","13","25","102","59","2","562","6","8","2164","4","12","566491"
"1555","Jan Kienast","547","0","DE-AT-CH","CH","2250","15","2","11","0","0","79","3","7","155","0","19","421322"
"1556","Victor Alexandru","547","0","Central-Eastern Europe","MD","2030","15","0","9","0","0","27","3","8","185","0","18","373167"
"1557","Gui Lévesque","546","0","Canada","CA","4574","11","9","27","1","0","177","2","5","412","0","21","625522"
"1558","Harrison Lillas","546","0","Australia/NZ","AU","2285","14","4","19","0","0","148","4","7","309","0","17","562582"
"1559","Javier Bravo","546","0","Hispanoamérica","AR","2110","14","10","65","41","2","361","3","8","1662","0","21","477141"
"1560","Juan Fombella","546","0","Hispanoamérica","AR","2273","15","4","22","16","1","162","3","7","488","2","13","451795"
"1561","Taylor Carroll","546","0","West","US","2046","15","3","11","2","1","63","3","8","173","0","11","475565"
"1562","Heikki Utriainen","545","0","Finland","FI","2182","16","3","25","42","2","156","3","7","345","2","12","148166"
"1563","Andrew Rothbauer","545","0","Mid-South","US","1791","15","0","23","0","0","209","4","8","370","0","19","557326"
"1564","Tomi Paatero","545","0","Finland","FI","1838","14","9","36","63","3","298","4","7","572","7","8","580643"
"1565","Mathew Dench","545","0","Australia/NZ","AU","2653","12","6","13","45","3","70","3","6","225","1","14","325542"
"1566","Reis Dominik","545","0","DE-AT-CH","DE","1738","15","7","30","1","0","183","3","7","472","0","15","546592"
"1567","Martin Tallarico","545","0","Hispanoamérica","AR","1726","13","3","15","0","0","68","5","8","275","0","16","212010"
"1568","Jean-Marie Fougou","545","0","France","FR","1818","13","2","10","2","0","36","3","8","226","0","14","264577"
"1569","Oliver Brandt","545","0","Scandinavia","DK","4401","13","2","22","0","0","169","1","3","384","0","14","59872"
"1570","Sebastian Hollmichel","545","0","DE-AT-CH","DE","1808","15","1","12","0","0","69","4","8","179","0","17","354091"
"1571","Nathan Anstice","545","0","UK and I","GB","1725","15","1","22","0","0","117","3","8","497","0","17","315305"
"1572","Juan Cardona","545","0","Iberia","ES","1638","15","1","29","0","0","197","3","8","661","0","18","304390"
"1573","Mike Meade","545","0","Ohio","US","1948","14","0","11","0","0","50","3","8","244","0","17","244826"
"1574","Toni Heinanen","544","0","Finland","FI","2384","13","6","17","52","2","131","3","8","323","3","11","325356"
"1575","Robert Mullings","544","0","Florida","US","1542","12","7","26","16","1","142","5","8","474","1","10","585088"
"1576","Joshua Pratt","544","0","UK and I","GB","1943","16","5","30","10","0","302","4","8","581","1","14","556529"
"1577","Christopher Stewenson","544","0","International Club","GP","1721","14","3","63","0","0","279","4","8","1064","0","16","305702"
"1578","Alexander Zhang","543","0","Texas","US","1659","13","4","26","17","1","188","5","8","371","0","14","389160"
"1579","Ben Rose","543","0","Florida","US","2372","13","5","34","4","0","190","3","6","589","1","19","539252"
"1580","Adriano Ornellas","543","0","Brazil","BR","2296","16","2","15","0","0","120","2","8","271","0","20","93096"
"1581","Tobias Grundkötter","543","0","DE-AT-CH","DE","4838","13","1","5","0","0","33","1","3","94","0","11","492548"
"1582","Romain Dalban-Pilon","543","0","France","FR","1798","16","0","19","0","0","109","3","8","377","0","19","567851"
"1583","Matteo Moro","542","0","Italy","IT","1879","14","2","13","3","0","90","3","8","247","0","14","380079"
"1584","Ernest Villanueva","542","0","Canada","CA","2375","14","1","14","2","0","57","2","6","294","0","16","549910"
"1585","Phill Clark","542","0","UK and I","GB","1854","14","1","11","0","0","73","3","8","249","0","20","415190"
"1586","Alfredo Beretta","542","0","Benelux","BE","2182","15","0","12","0","0","45","3","8","280","0","20","480759"
"1587","Kyle Rose","542","0","California Club","US","2771","16","0","10","0","0","59","2","6","160","0","14","487681"
"1588","Gabriel Gutierrez3","542","0","Ohio","US","1821","16","0","17","0","0","92","4","8","344","0","18","247530"
"1589","Mauro Teja","541","0","Iberia","ES","2112","16","1","17","2","0","74","3","8","410","0","17","304671"
"1590","Pete Wadsworth","541","0","UK and I","GB","2667","9","5","11","29","2","38","3","5","219","0","13","467699"
"1591","Ryan McLean2","541","0","Carolina","US","1364","13","3","18","4","0","97","5","8","353","0","14","462541"
"1592","stu Lynes","541","0","Australia/NZ","AU","1657","14","2","19","0","0","43","4","8","435","0","18","159001"
"1593","David Gómez Blanco","541","0","Iberia","ES","2117","17","0","12","0","0","100","3","8","239","0","15","427271"
"1594","Thomas Roehrich","540","0","DE-AT-CH","DE","1609","13","4","22","1","0","60","5","8","457","0","20","586019"
"1595","Alina Kovtun","540","0","Central-Eastern Europe","RU","1915","15","13","50","13","2","318","4","6","622","0","13","438308"
"1596","Andrea Bristot","540","0","Italy","IT","5121","6","2","4","50","1","32","1","3","147","1","6","512281"
"1597","Jonatan Sanzana","540","0","Hispanoamérica","CL","2058","14","5","18","2","0","127","3","5","372","1","9","156982"
"1598","David Morse","540","0","Northwest","US","1348","14","2","26","5","0","189","5","8","511","1","14","181947"
"1599","Peter Lo","540","0","Australia/NZ","AE","2703","16","1","20","0","0","69","2","6","416","0","20","269520"
"1600","Leonardo B Campos","539","0","Brazil","BR","1761","13","2","11","24","1","47","4","8","234","1","14","30995"
"1601","Robert Thim","539","0","DE-AT-CH","DE","2482","14","3","16","22","0","77","2","6","375","2","10","388900"
"1602","Iker SÃƒÂƒÃ‚Â¡nchez","539","0","Iberia","ES","1696","15","1","18","0","0","112","3","8","382","0","16","586064"
"1603","Blair Mann","538","0","UK and I","GB","7107","3","21","22","136","8","205","1","2","501","5","3","399351"
"1604","Ingo Knuth","538","0","DE-AT-CH","DE","1927","12","3","13","0","0","64","4","6","271","0","12","396630"
"1605","Michal Hrabovský","537","0","Central-Eastern Europe","CZ","1896","11","9","22","118","7","172","4","8","472","5","11","422639"
"1606","Erik Veldhuis","537","0","Benelux","NL","2296","14","2","18","5","1","122","3","7","282","0","18","482080"
"1607","Simon Freemen","537","0","UK and I","GB","1360","15","4","29","0","0","140","4","8","503","0","17","539163"
"1608","Christian Torkler","537","0","DE-AT-CH","DE","2306","11","5","16","1","0","109","3","5","258","0","11","322078"
"1609","Kristian Markkanen","537","0","Finland","FI","1704","10","1","9","0","0","45","4","8","203","0","15","431170"
"1610","Jose M Alvarez","536","0","Iberia","ES","1743","14","5","40","22","1","291","4","8","665","0","13","601205"
"1611","Oran Booker","536","0","New York","US","1448","15","4","31","10","1","222","4","8","635","0","14","500074"
"1612","Sascha Matz","536","0","DE-AT-CH","DE","1202","12","19","45","40","4","261","7","8","547","3","12","531739"
"1613","Markus Bulheller","536","0","DE-AT-CH","DE","1336","10","15","27","58","5","141","5","8","354","3","10","332950"
"1614","Joan Obrador Mas","536","0","Iberia","ES","2294","13","2","7","14","1","30","3","6","158","0","13","381512"
"1615","Bobby Thompson3","536","0","UK and I","GB","3738","14","3","9","0","0","90","2","3","196","0","13","449475"
"1616","Jonas Melin","536","0","Scandinavia","SE","2635","15","1","18","0","0","109","3","6","263","0","21","266171"
"1617","Greg Blunden","536","0","Australia/NZ","AU","2075","14","0","9","0","0","39","3","8","171","0","22","76800"
"1618","Martin Abraham","536","0","DE-AT-CH","CZ","2632","16","0","11","0","0","60","2","6","211","0","12","384650"
"1619","Peter Urban","535","0","Midwest","US","1544","13","20","89","80","3","581","7","8","1734","5","10","609660"
"1620","Rodrigo Miranda","535","0","Brazil","BR","1590","9","6","11","34","1","68","6","8","285","3","7","542967"
"1621","Danny Hoogendoorn","535","0","Benelux","NL","2731","9","5","11","69","1","42","3","4","381","3","7","502029"
"1622","Julian Kraus","535","0","DE-AT-CH","DE","5255","14","6","37","6","0","486","2","5","859","0","12","493027"
"1623","David Rage","535","0","Iberia","US","1947","13","3","18","0","0","74","3","8","352","0","14","380908"
"1624","Christopher Boerste","535","0","DE-AT-CH","DE","1738","15","1","11","0","0","84","3","8","220","0","16","95582"
"1625","Matthias Dujardin","535","0","Benelux","BE","2093","13","0","8","0","0","54","3","8","157","0","17","373871"
"1626","Plinio Monteiro","534","0","Australia/NZ","AU","1683","13","29","86","181","7","457","4","8","1375","14","10","570214"
"1627","Arthur Romagnolo","534","0","Brazil","BR","1601","13","9","29","33","2","266","4","8","547","3","13","534548"
"1628","Michael Krieger4","534","0","DE-AT-CH","DE","1705","12","6","43","0","0","272","5","8","797","0","19","430615"
"1629","Andrew Baranowski","534","0","UK and I","GB","2840","15","2","16","0","0","111","2","6","216","0","24","410152"
"1630","Daniel Lindholdt","534","0","Scandinavia","DK","2251","14","1","8","0","0","26","3","7","174","0","19","355753"
"1631","Manuel Palacios","534","0","Iberia","ES","2229","16","0","11","0","0","53","3","7","207","0","18","168644"
"1632","Ray Peasley","533","0","UK and I","GB","2055","16","0","13","0","0","86","3","8","303","0","22","352388"
"1633","Brendan Meyer","532","0","Australia/NZ","AU","1675","12","14","46","82","5","281","5","8","699","0","12","85232"
"1634","Allen Cotton2","532","0","UK and I","GB","1440","14","10","38","46","2","188","6","8","540","3","11","409512"
"1635","Patrick Massmann","532","0","DE-AT-CH","DE","3026","19","1","15","0","0","75","2","6","314","0","14","413644"
"1636","Luca NADDEO","532","0","France","FR","3159","15","0","21","0","0","153","3","4","398","0","16","598766"
"1637","Desmond Stone","532","0","Florida","US","1550","16","4","28","5","1","181","5","8","511","0","19","411610"
"1638","Paul E Elliott","532","0","Australia/NZ","AU","1417","13","4","30","0","0","240","6","8","692","0","13","571362"
"1639","Jens Homann","532","0","DE-AT-CH","DE","5159","8","3","4","3","0","26","1","3","62","0","5","328602"
"1640","Patrick Kartje","532","0","DE-AT-CH","DE","1644","12","3","18","1","0","103","4","8","314","3","16","322726"
"1641","Mathias Große","532","0","DE-AT-CH","DE","1922","14","3","18","2","0","145","3","8","251","0","20","413942"
"1642","Ernesto Bueno","532","0","Iberia","ES","2229","15","1","13","0","0","120","3","8","187","0","20","110551"
"1643","Jordi Abella","532","0","Iberia","AD","2054","17","0","13","0","0","61","3","8","257","0","19","380677"
"1644","Kirkor Nishanyan","531","0","Central-Eastern Europe","BG","1449","14","16","97","103","4","706","6","8","1884","2","11","567008"
"1645","Alexey Kezha","531","0","France","FR","3263","17","0","10","0","0","73","2","5","178","0","19","515010"
"1646","Robert Moser2","531","0","DE-AT-CH","DE","3140","11","2","5","29","1","25","2","5","99","2","9","117024"
"1647","Martin Thiele","531","0","DE-AT-CH","DE","3048","8","2","6","7","0","39","2","4","90","2","12","60856"
"1648","Kirill Boyarsky","531","0","Central-Eastern Europe","RU","2139","16","2","11","2","0","93","3","7","210","1","15","50862"
"1649","Gordon Binning","531","0","UK and I","GB","1596","12","1","16","0","0","86","4","8","391","0","18","542528"
"1650","Rory Alexander","531","0","UK and I","GB","1997","18","1","16","0","0","111","3","8","297","0","20","345758"
"1651","Tom Mok","531","0","Asia","HK","1778","15","0","17","0","0","115","3","7","260","0","18","576019"
"1652","Hüseyin KELES","530","0","International Club","TR","2024","13","3","29","0","0","171","4","8","741","0","16","281187"
"1653","Joao Rosa","530","0","Iberia","PT","1382","12","10","50","43","2","222","4","8","902","3","17","556062"
"1654","Roland Nijder","530","0","Benelux","NL","1644","12","2","18","1","0","56","4","8","376","0","15","559008"
"1655","Cabe K Lovlie","529","0","Northwest","US","1912","13","4","15","7","1","104","3","7","318","0","13","323685"
"1656","Mark McCallum","529","0","UK and I","GB","1965","16","5","24","34","0","108","3","6","443","2","9","405977"
"1657","Steffen Schlett","529","0","DE-AT-CH","DE","2579","14","3","15","1","0","87","3","6","281","0","15","331689"
"1658","Roger Checkley","529","0","Canada","CA","2435","12","0","15","0","0","37","2","6","266","0","21","338925"
"1659","Márton Varga","529","0","Central-Eastern Europe","HU","2318","17","0","15","0","0","95","3","8","297","0","17","570569"
"1660","Evan Hardeman","528","0","Benelux","NL","1784","16","9","24","107","5","127","5","8","357","5","8","585826"
"1661","Richard Rister","528","0","Texas","US","2438","8","6","9","73","2","32","3","4","181","2","5","629454"
"1662","Joerg Kotschate","528","0","DE-AT-CH","DE","1619","15","6","32","0","0","215","4","8","518","0","10","552138"
"1663","Riccardo Zuppani","528","0","Italy","IT","3328","9","3","6","0","0","44","2","3","131","0","8","422108"
"1664","Robert Strbík","527","0","Central-Eastern Europe","CZ","2164","14","2","15","0","0","98","3","6","274","0","11","457871"
"1665","Vincent Valvano","527","0","Pennsylvania","US","1489","12","9","42","10","1","228","4","8","1056","1","16","396387"
"1666","Martin Schmid","527","0","DE-AT-CH","DE","4107","13","3","18","2","0","165","1","3","336","0","12","154349"
"1667","Dennis Fischer","527","0","DE-AT-CH","DE","2227","15","2","20","3","0","106","3","6","337","1","15","496350"
"1668","Nicolas Guarino","527","0","Hispanoamérica","UY","2231","16","1","14","0","0","95","3","7","210","0","15","81185"
"1669","Georg Weihe","526","0","DE-AT-CH","DE","1342","15","8","26","81","3","136","4","8","448","4","16","573237"
"1670","Christopher G Lees","526","0","UK and I","GB","1660","15","5","35","17","2","234","3","8","603","0","18","583556"
"1671","Joao Vitor Delgado","526","0","Brazil","BR","1784","13","1","14","2","0","132","3","8","300","0","17","394951"
"1672","Sandro Schibano","526","0","Italy","IT","2274","13","6","22","70","3","201","3","5","429","2","10","479290"
"1673","Guilherme Cunha","526","0","Brazil","BR","2169","15","7","29","37","1","159","3","6","514","1","14","16342"
"1674","Timo Scharli","526","0","DE-AT-CH","DE","1708","15","5","32","0","0","343","4","9","606","0","18","581912"
"1675","Braden Mehling","526","0","Canada","CA","1631","10","7","16","22","1","159","5","8","284","0","13","393228"
